src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report
20160109-6.html,2016-01-09,Sha Tin,6,2015-315,Class 4,1800,GOOD,KAM TSIN HANDICAP,"TURF - ""C"" COURSE",13.88 22.40 23.68 24.51 23.61,"
                From a wide barrier, WIN ALONG was shifted across behind runners in the early stages.
After being left racing wide in the early stages, MIDNITE PROMISE was allowed to improve its position to race outside the lead after the 1000 Metres.
After the 900 Metres, HAPPY AND HEALTHY was left racing wide and without cover.
PRINCE FALCON had difficulty obtaining clear running until the 200 Metres.
Passing the 400 Metres, CASH COURIER shifted out and bumped KEEN TACTICS.
For some distance after the 400 Metres, CASH COURIER and KEEN TACTICS made contact, resulting in both horses becoming unbalanced.
Approaching the 250 Metres, CASH COURIER attempted to improve between HAPPY AND HEALTHY and ONE OF A KIND where there was insufficient room, resulting in CASH COURIER bumping the hindquarters of ONE OF A KIND which became unbalanced.  CASH COURIER was then shifted to the inside of HAPPY AND HEALTHY passing the 250 Metres.
Near the 150 Metres, ONE OF A KIND was bumped by HAPPY AND HEALTHY which shifted out after initially being brushed by CASH COURIER.
When questioned, C Y Ho stated that it had been expected MISTER MARC would be able to use its natural speed to obtain the lead.  He said MISTER MARC has been able to lead its races over distances shorter than the 1800 Metres of today's race and therefore it was anticipated that the horse would have little difficulty in being able to lead without having to be ridden along.  He said as it was anticipated that the horse would have natural speed to lead, he was asked not to ride it along in the early stages to ensure that it would not over-race having regard to the distance of today's race.  He said MISTER MARC began well and he allowed the horse to improve its position in the early stages of its own accord.  He said however that a number of horses, which were drawn more favourably than MISTER MARC, were ridden aggressively to obtain forward positions and therefore he would have been obliged to ride MISTER MARC along in an endeavour to improve its position to cross MIDNITE PROMISE immediately to his inside and then other runners drawn closer to the rail.  He added as the tempo of the race in the early stages was good, he elected to attempt to obtain a position with cover passing the 1600 Metres.  He said when MIDNIGHT PROMISE stayed wide after the 1100 Metres, he allowed MISTER MARC to improve its position in order to cross ROUGE ET BLANC and obtain the lead.  He said when he shifted in to race outside ROUGE ET BLANC approaching the 1000 Metres, that horse was allowed to maintain its position to his inside, therefore he remained racing to the outside of ROUGE ET BLANC.  He said passing the 900 Metres he was able to obtain cover when MIDNITE PROMISE, which had continued to race wide, shifted in to race outside ROUGE ET BLANC.
When questioned, N Rawiller stated it was explained to him that MIDNIGHT PROMISE has been missing the start in a number of its races and accordingly if it did so today, he should ride the horse in about a midfield position or towards midfield.  He said however that Mr W Y So, the trainer of MIDNIGHT PROMISE, advised him that if the horse, which had not started since November 2015, began well, he could obtain a forward position but with cover if possible.  He said MIDNIGHT PROMISE began well and at no stage in the early stages did he have to ride his mount along.  He said he allowed the horse to obtain a forward position whilst at all times looking for a position with cover.  He said due to the circumstances of the race he was not able to obtain cover and accordingly after the 1000 Metres he allowed his mount to improve its position to be racing outside ROUGE ET BLANC.  He confirmed that it was not anticipated that MIDNIGHT PROMISE would lead in today's race.
When questioned regarding the disappointing performance of ROUGE ET BLANC, Z Purton explained it was anticipated that MISTER MARC would lead which would allow ROUGE ET BLANC to race to that horse's outside.  He said he rode his mount along in the early stages and was able to take up a forward position near the 1600 Metres.  He said the tempo of the race in the middle stages was somewhat faster than he had hoped, nonetheless ROUGE ET BLANC appeared to travel comfortably and he expected the horse to respond to his riding in the Straight given that it had raced over the 2200 Metres at its most recent start.  He said however that ROUGE ET BLANC came under pressure in the early part of the Straight and, despite being fully tested, was disappointing in the manner in which it failed to respond to his riding.  A veterinary inspection of ROUGE ET BLANC immediately following the race did not show any significant findings.
A veterinary inspection of HEALTH WISE immediately following the race revealed that the horse was displaying an irregular heart rhythm and had bled from both nostrils.  Before being allowed to race again, HEALTH WISE will be required to perform satisfactorily in a barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of PRINCE FALCON and HAPPY AND HEALTHY immediately following the race did not show any significant findings.
ROUGE ET BLANC, MIDNITE PROMISE and MONSIEUR MOGOK were sent for sampling.
            "
20160109-7.html,2016-01-09,Sha Tin,7,2015-316,Class 2,1200,GOOD,THE PEARCE MEMORIAL CHALLENGE CUP (HANDICAP),"TURF - ""C"" COURSE",24.07 21.78 23.01,"
                FABULOUS ONE shifted out at the start and bumped SIMPLY INVINCIBLE.
Approaching the 200 Metres, ALMABABY, which was giving ground, was momentarily steadied away from the heels of ALL GREAT FRIENDS which shifted in.
Passing the 150 Metres, PERPETUAL TREASURE was hampered when having to be shifted out away from the heels of IMPERIAL CHAMPION which, when giving ground, shifted out.
Throughout the race, ALMABABY travelled wide and without cover.
When questioned, S de Sousa (IMPERIAL CHAMPION) stated that near the 1000 Metres he was able to shift across to race outside FABULOUS ONE and had intended to remain racing in this position.  He said accordingly, he restrained IMPERIAL CHAMPION, however, passing the 900 Metres the horse would not relax and was travelling far too keenly.  He said for this reason he allowed the horse to stride into the lead at the 700 Metres rather than continuing to fight against the horse.
When questioned, Z Purton stated that he was able to obtain the lead on FABULOUS ONE in the early stages as instructed and after shifting in to race on the rail after the 1000 Metres commenced to steady the tempo.  He said at this stage IMPERIAL CHAMPION, from a wider barrier. shifted in to race outside FABULOUS ONE and FABULOUS ONE was initially reluctant to settle.  He said making the turn near the 900 Metres he observed that IMPERIAL CHAMPION was racing keenly and proving difficult to restrain and as he did not want to become engaged in a speed battle with that horse, he elected to steady FABULOUS ONE and allow IMPERIAL CHAMPION to cross.  He said the tempo of the race, particularly after the 800 Metres, was strong and he did not believe it would be in the best interests of the horse to continue to race in the lead inside IMPERIAL CHAMPION.  He added in its previous races when successful FABULOUS ONE had been able to travel on the bridle until about the 300 Metres, however, today because of the manner in which IMPERIAL CHAMPION was racing, FABULOUS ONE came off the bridle earlier than had been hoped.  He said he held the horse together for as long as possible, however, he was forced to commence to ride the horse along after the 400 Metres.  He said FABULOUS ONE did not quicken when asked in the early part of the Straight and then gave ground noticeably over the remainder of the race.  Mr W Y So, the trainer of FABULOUS ONE, stated whilst he was disappointed with the manner in which FABULOUS ONE weakened in the Straight, he was of the opinion that the circumstances of the race, namely IMPERIAL CHAMPION racing to the outside of FABULOUS ONE, had been a significant factor in the manner in which the horse performed.  He said nonetheless, he would recommend to the owners that FABULOUS ONE be given a freshen up.  A veterinary inspection of FABULOUS ONE immediately following the race did not show any significant findings.  The performance of FABULOUS ONE was considered unacceptable.  Before being allowed to race again, FABULOUS ONE will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
After the race, an endoscopic examination was conducted on CAGA FORCE at the request of Trainer C S Shum.  The Veterinary Surgeon reported that this examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, CAGA FORCE will be subjected to an official veterinary examination.
FABULOUS ONE, AMAZING KIDS and BORN IN CHINA were sent for sampling.
            "
20160109-8.html,2016-01-09,Sha Tin,8,2015-317,Class 3,1650,GOOD,JOCKEY CLUB ROAD HANDICAP,ALL WEATHER TRACK,28.24 24.87 24.31 22.22,"
                GOLDLAND DANCER blundered badly on jumping, causing its rider to become unbalanced and for the horse to lose a considerable amount of ground.
From the outside barrier, VANILLA was shifted across behind runners in the early stages.
Despite being vigorously ridden along in the early stages, HORSE APLENTY failed to muster speed.
Passing the 1500 Metres, TRUMP (S de Sousa) got its head on the side and shifted out towards the heels of JUN HUO, resulting in the horse being awkwardly placed.  S de Sousa advised that TRUMP was inclined to lay out and proved difficult to ride throughout the race.
JUN HUO travelled wide and without cover and passing the 900 Metres was allowed to improve its position to race outside the lead.
Passing the 800 Metres, GOLDLAND DANCER became unbalanced when being steadied away from the heels of VICTORY MASTER.
Making the turn near the 700 Metres, VANILLA got its head up when being steadied away from the heels of HORSE APLENTY.
Passing the 600 Metres, YOUNG RANGER got its head up when racing close to the heels of TRUMP.
When questioned regarding the disappointing performance of TIANHUANG, Y T Cheng stated that after being slow to begin, he rode his mount along in an endeavour to make up lost ground, however, TIANHUANG would not respond to his riding and remained racing at the rear of the field.  He said along the Back Straight he again rode his mount along, particularly after the 900 Metres as TIANHUANG was getting out of its ground.  He said, despite being hard ridden for the remainder of the race, TIANHUANG would not improve its position, was reluctant to race and only passed a limited number of tired horses over the concluding stages.  A veterinary inspection of TIANHUANG immediately following the race did not show any significant findings.  The performance of TIANHUANG	 was considered unacceptable.  Before being allowed to race again, TIANHUANG will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of YOUNG RANGER immediately following the race did not show any significant findings.
JUN HUO and LITTLE DRAGON were sent for sampling.
            "
20160109-9.html,2016-01-09,Sha Tin,9,2015-318,Class 3,1400,GOOD,HO SHEUNG HEUNG HANDICAP,"TURF - ""C"" COURSE",13.56 21.65 23.37 22.88,"
                As there was no rider to ride LOVE CHUNGHWA at or near its allocated weight of 115 lbs, the Clubï¿½ï¿½s Board of Stewards, due to exceptional and unforeseen circumstances and acting under the power granted to them by Rule of Racing 8 (22), decided that a period of suspension from riding in races previously issued to Jockey K C Ng be mitigated to allow him to ride LOVE CHUNGHWA in this race only.  Jockey Ng remains suspended from riding until Thursday, 14 January 2016 on which day he is eligible to resume race riding.
SUPER TALENT was slow to begin.
TOO FAST and METALLIC STAR bumped on jumping.
A short distance after the start, DIAMOND MASTER, which began awkwardly, shifted out and bumped the hindquarters of TOO FAST.
From the outside barrier, ALWAYS WIN was steadied in the early stages and shifted across behind runners in the early stages.
For a considerable distance in the early and middle stages, DIAMOND MASTER got its head up when proving very difficult to settle.
After the 1100 Metres, LOVE CHUNGHWA commenced to over-race and got its head up when being checked away from the heels of PEARL WIN.
After the 800 Metres PEARL WIN was left racing wide and without cover.
Over the concluding stages, SUPER TALENT was awkwardly placed close to the heels of LAUGH OUT LOUD.
In the Straight, HARD BALL GET raced with its head on the side.
After the race, D Whyte reported that SUPER TALENT made an abnormal breathing noise.
When questioned regarding the disappointing performance of TOO FAST, Z Purton stated that as TOO FAST had raced disappointingly this season and as it was anticipated that the race would be run at a good tempo, it was decided for the horse to be ridden quietly in the hope that it would finish off the race.  He said near the 700 Metres TOO FAST became unbalanced when bumped on a number of occasions by GLACIER BLUE which shifted out, but he said this had no effect on the horseï¿½ï¿½s performance.  He said, despite the race being truly run as anticipated, TOO FAST was disappointing in that it did not quicken when asked in the Straight and then failed to run on after being placed under pressure.  A veterinary inspection of TOO FAST immediately following the race did not show any significant findings.
A veterinary inspection of RUN FORREST immediately following the race including an endoscopic examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, RUN FORREST will be subjected to an official veterinary examination.
RUN FORREST, HEALTHY JOYFUL and HARD BALL GET were sent for sampling.
            "
20160113-1.html,2016-01-13,Happy Valley,1,2015-320,Class 5,2200,GOOD,BOWRINGTON HANDICAP,"TURF - ""B"" COURSE",14.45 23.26 25.18 26.77 25.69 24.14,"
                SMART GUY was crowded for room on jumping between SPICY SIAM and PERCY JACKSON which shifted out.
GOLDEN OSMANTHUS shifted in at the start and bumped STRIKE EAGLE.
KING BOUNTIFUL was slow to begin.
Approaching the 900 Metres, GLORIOUS VICTORY and STRIKE EAGLE raced tight.
For some distance approaching and passing the 500 Metres, GLORIOUS VICTORY was awkwardly placed close to the heels of GOLDEN OSMANTHUS.
Near the 250 Metres, GLORIOUS VICTORY raced tight inside STRIKE EAGLE which shifted in under pressure.
Near the 200 Metres, ISLAND FLYER was shifted out away from the heels of JUST PLEASANT.
Passing the 150 Metres, ISLAND FLYER was struck over the nose by the whip of Y T Cheng (JUST PLEASANT).
Approaching the 100 Metres, JUST PLEASANT was bumped by ISLAND FLYER which shifted in.  Shortly after this, ISLAND FLYER was directed out to relieve the tightening to JUST PLEASANT and bumped GLAMOROUS RYDER which became unbalanced, shifted out and bumped the hindquarters of GLORIOUS VICTORY which was shifting in in an attempt to obtain clear running inside STRIKE EAGLE.  In this incident, GLAMOROUS RYDER lost ground when crowded and GLORIOUS VICTORY became badly unbalanced.
Over the concluding stages, GLORIOUS VICTORY was awkwardly placed close to the heels of STRIKE EAGLE.
A veterinary inspection of KING BOUNTIFUL and WIN CHANCE immediately following the race did not show any significant findings.
GLAMOROUS RYDER, SPICY SIAM and STRIKE EAGLE were sent for sampling.
            "
20160113-2.html,2016-01-13,Happy Valley,2,2015-321,Class 4,1650,GOOD,CANAL HANDICAP,"TURF - ""B"" COURSE",29.24 25.32 24.76 23.10,"
                PENGLAI XIANZI began awkwardly and shortly after the start was inconvenienced when OSCAR MIRACLE shifted out.
From wide barriers, DRAGON HARMONY, THIS IS GLADIATOR and MI SAVVY BOY were all shifted across behind runners in the early stages.
For some distance after the 1100 Metres, PENGLAI XIANZI got its head up when awkwardly placed close to the heels of GO-GETTER and again got its head up on a number of occasions approaching the 600 Metres when awkwardly placed behind GO-GETTER.
When questioned, R Fourie (ROCK THE TREE) stated that approaching the winning post on the first occasion he attempted to obtain a position behind GO-GETTER and in front of PENGLAI XIANZI.  He said however that passing the winning post on the first occasion GO-GETTER was not improving its position and consequently this shortened the margin between GO-GETTER and PENGLAI XIANZI and he was therefore not able to shift ROCK THE TREE in to race behind GO-GETTER.  He added GO-GETTER then commenced to travel better and was able to maintain its position which meant that he was not able to improve around GO-GETTER and obtain a position in advance of that horse and consequently ROCK THE TREE was left racing in a three wide position without cover throughout the race.
A veterinary inspection of ROCK THE TREE immediately following the race did not show any significant findings.
KITAYA, HO HO FEEL and OSCAR MIRACLE were sent for sampling.
            "
20160113-3.html,2016-01-13,Happy Valley,3,2015-322,Class 4,1200,GOOD,PERCIVAL HANDICAP,"TURF - ""B"" COURSE",24.03 23.10 23.62,"
                STRATUM POWER began only fairly.
FRANCE VALOUR was crowded for room on jumping between LYRIC ACE and HANG'S DECISION which shifted out.
From the outside barriers, ARGENTUM and HAPPY CHAMPION were shifted across behind runners in the early stages.
At the 900 Metres, after initially being awkwardly placed close to the heels of SGT ROCK which shifted in, ARGENTUM then got its head on the side and shifted in abruptly away from that horse, resulting in STRATUM POWER losing ground when crowded for room.
Approaching the 400 Metres, PLENTY OF SPEED shifted in away from HANG'S DECISION, brushed the running rail and became unbalanced.
Approaching the 200 Metres, ARGENTUM was shifted out away from the heels of PEACE COMBINATION which was giving ground.
Passing the winning post, HANG'S DECISION shifted in abruptly.
Throughout the race, SPITFIRE travelled wide and without cover.
When questioned regarding the disappointing performance of PEACE COMBINATION, N Callan stated that his mount became stirred up behind the barriers and then on jumping lifted its front feet off the ground and consequently began only fairly.  He said however that PEACE COMBINATION was able to recover lost ground in the early stages without having to be ridden along and he was able to shift in to race just behind the lead shortly after entering the Back Straight.  He said PEACE COMBINATION travelled fairly until placed under pressure approaching the 400 Metres.  He said after giving a limited response rounding the Home Turn, PEACE COMBINATION then gave ground noticeably in the Straight and was disappointing in the manner in which it weakened out of the race.  He added after the race PEACE COMBINATION appeared sound in its action.  A veterinary inspection of PEACE COMBINATION immediately following the race did not show any significant findings.  The performance of PEACE COMBINATION, a favourite for tonight's race, was considered unacceptable.  Before being allowed to race again, PEACE COMBINATION will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of HAPPY CHAMPION immediately following the race did not show any significant findings.
PEACE COMBINATION, HANG'S DECISION and LYRIC ACE were sent for sampling.
            "
20160113-4.html,2016-01-13,Happy Valley,4,2015-323,Class 5,1650,GOOD,RUSSELL HANDICAP,"TURF - ""B"" COURSE",27.99 25.85 24.91 24.08,"
                CIRCUIT STAR, Standby Declared Starter, was withdrawn on 11.1.16 by order of the Stewards (stable transfer).
YEUNG SING began awkwardly and lost ground.
GOOD FIT was crowded for room on jumping between OWNERS' GLORY which shifted out and RED ADVENTURE which was taken in by SOUTHCHINA COMMAND.  After this, from wide barriers, GOOD FIT and SOUTHCHINA COMMAND were shifted across behind runners.
Shortly after the start, LE PEGASE shifted out and bumped MR VANILLA.
Approaching the 1100 Metres, RED ADVENTURE got its head up when awkwardly placed close to the heels of LUCKY BALL.
Approaching the 1000 Metres, VIVA GUY, BERNARD'S CHOICE, GOOD FIT and SOUTHCHINA COMMAND all proved difficult to settle due to the slackening tempo of the race.
G Benoist (SOUTHCHINA COMMAND) stated that tonight's race was run at a much slower tempo than that of its last start when the horse was successful.   He said because of the tempo of the race SOUTHCHINA COMMAND was not able to make up ground after having to be ridden from back in the field from its wide barrier.  A veterinary inspection of SOUTHCHINA COMMAND immediately following the race did not show any significant findings.
A veterinary inspection of OXFORD CHARLEY immediately following the race found the horse to have bled from both nostrils and also to be lame in its left front leg.  Before being allowed to race again, OXFORD CHARLEY will be subjected to an official veterinary examination.
YEUNG SING, RED ADVENTURE and LUCKY BALL were sent for sampling.
<14/1/2016  Additional Veterinary Report>After the race, an endoscopic examination was conducted on GOOD FIT at the request of Trainer C W Chang.  The Clinical Veterinary Surgeon reported that this examination showed a significant amount of blood in the horseï¿½ï¿½s trachea.  Before being allowed to race again, GOOD FIT will be subjected to an official veterinary examination.
            "
20160113-5.html,2016-01-13,Happy Valley,5,2015-324,Class 4,1000,GOOD,THE CRAIGENGOWER CRICKET CLUB CHALLENGE CUP (HANDICAP),"TURF - ""B"" COURSE",12.75 21.64 23.65,"
                After being loaded, DANCING FLAMES became fractious, reared and momentarily got its front legs over the front gates before the front gates opened.  DANCING FLAMES was removed from the barriers and examined by the Veterinary Officer who said that in his opinion it was suitable to race.  Before being allowed to race again, DANCING FLAMES will be required to perform satisfactorily in a stalls test.
DANCING FLAMES shifted out at the start and bumped OCEAN ROAR.  A short distance later, DANCING FLAMES was bumped by AMBITIOUS KING which shifted out.
CHIN CHUN shifted in shortly after the start and bumped NOBLE BUDDIES.
From a wide barrier, MR GINGER was shifted across behind runners in the early stages.
Near the 450 Metres, FANTASTICO was checked after attempting to improve between KING OF HOUSEHOLD and AMBITIOUS KING where there was insufficient room.  BACK IN BLACK, which was following FANTASTICO, was inconvenienced in consequence and shifted in, resulting in ST YAZIN being momentarily crowded for room near the 400 Metres.
Passing the 200 Metres, FANTASTICO was bumped by AMBITIOUS KING which in turn was taken out by BACK IN BLACK (K Teetan) which shifted out to obtain clear running.  K Teetan was advised to exercise more care when shifting ground in similar circumstances.
Throughout the race, FRUITFUL CHAMPION (Y T Cheng) travelled wide and without cover.  Y T Cheng stated that at the 200 Metres FRUITFUL CHAMPION commenced to give ground and at this time hung in badly and continued to do so for the remainder of the race, resulting in the horse proving difficult to ride.  A veterinary inspection of FRUITFUL CHAMPION immediately following the race did not show any significant findings.
ST YAZIN was unable to obtain clear running over the final 50 Metres and consequently was not able to be fully tested.
A veterinary inspection of CHIN CHUN immediately following the race revealed that the horse was displaying an irregular heart rhythm and had bled from both nostrils.  Before being allowed to race again, CHIN CHUN will be required to perform satisfactorily in a barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of DANCING FLAMES and AMBITIOUS KING immediately following the race did not show any significant findings.
BACK IN BLACK and MR RIGHT were sent for sampling.
<14/1/2016  Additional Veterinary Report>AMBITIOUS KING, which performed poorly, was examined by the Veterinary Officer.  He said at that time there were no significant findings.  AMBITIOUS KING was again examined by the Veterinary Officer at the stables of Trainer R Gibson this morning.  He said at this time he noted the horse to be lame in its left front leg.  Before being allowed to race again, AMBITIOUS KING will be subjected to an official veterinary examination.
            "
20160113-6.html,2016-01-13,Happy Valley,6,2015-325,Class 3,1200,GOOD,WONG NAI CHUNG HANDICAP,"TURF - ""B"" COURSE",23.90 23.62 23.44,"
                RED KYLIN and WAH MAY BABY began awkwardly.
FLYING MACHINE shifted out at the start and bumped GLORIOUS AVENUE.
TRENDY WIN was crowded for room on jumping between ALL WIN BOY and ABLE DEED which shifted in.
GLORIOUS AVENUE lost its left front plate approaching the 1100 Metres.
Making the first turn, GLORIOUS AVENUE (C Y Ho) got its head up and shifted out across the heels of BRIGHT STAR, resulting in LET ME DO being hampered and losing ground.  After this, LET ME DO was left racing wide and without cover.  C Y Ho stated that after this incident GLORIOUS AVENUE did not travel well and then in the Straight did not respond to his riding and was disappointing.  A veterinary inspection of GLORIOUS AVENUE immediately following the race did not show any significant findings, however, due to the fractious nature of the horse, a full endoscopic examination was unable to be conducted.  The performance of GLORIOUS AVENUE, a last start winner, was considered unacceptable.  Before being allowed to race again, GLORIOUS AVENUE will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.
Approaching the 800 Metres, BRIGHT STAR got its head on the side and shifted out towards the heels of GRACE HEART.
Making the turn after the 600 Metres, ALL WIN BOY shifted out and brushed TRENDY WIN.
At the entrance to the Straight, RED KYLIN was shifted to the inside of the heels of GLORIOUS AVENUE after being disappointed for running between that horse and LET ME DO.
Throughout the race, WAH MAY BABY travelled wide and without cover.
A veterinary inspection of GRACE HEART and RED KYLIN immediately following the race did not show any significant findings.
FOREVER RED and ALL WIN BOY were sent for sampling.
            "
20160113-7.html,2016-01-13,Happy Valley,7,2015-326,Class 3,1650,GOOD,SPORTS ROAD HANDICAP,"TURF - ""B"" COURSE",27.78 23.77 25.55 23.92,"
                GOLDEN SLEEP was hampered on jumping by CLUB LIFE which began very awkwardly and shifted in abruptly.
Shortly after the start, ROYAL PARTNER shifted in and bumped CLUB LIFE.
From the outside barrier, LEOWL was shifted across behind runners in the early stages.
After the 1300 Metres, SUPEROI was momentarily crowded for room inside TONYBOY which was taken in by RED MARVEL which was racing tight inside ROYAL PARTNER.
After the 800 Metres, RED MARVEL was awkwardly placed close to the heels of CLUB LIFE.
After the 300 Metres, RED MARVEL raced tight between HEROIC GURU and CLUB LIFE which shifted out.
Passing the 200 Metres, CLUB LIFE was steadied away from the heels of RED MARVEL (V Cheminaud) which shifted to the inside of SUPEROI to obtain clear running.  V Cheminaud was reprimanded and advised to ensure that he is sufficiently clear when shifting ground in similar circumstances.
At the 100 Metres, GOLDEN SLEEP was shifted out away from the heels of BEAUTY KINGDOM after being awkwardly placed behind that horse.
For the majority of the race, ROYAL PARTNER travelled wide and without cover and in the Straight gave ground.
When questioned, S de Sousa (GOLDEN SLEEP) stated that approaching the 700 Metres he was racing to the outside of SUPEROI and became unbalanced after that horse shifted out and bumped GOLDEN SLEEP.  He said because GOLDEN SLEEP was unbalanced at this time, he was reluctant to follow SUPEROI forward, rather he preferred to ensure that GOLDEN SLEEP was balanced so that it would be able to take the turn after the 600 Metres.  He said whilst it was available to him to follow SUPEROI forward at this time, he felt that GOLDEN SLEEP's best interests were served by having the horse balanced and following HEROIC GURU, the winner of the race, through until straightening.
When questioned, N Rawiller stated that he afforded SUPEROI the opportunity to be in a forward position from barrier 1, however, after being urged along in the early stages, SUPEROI was not able to obtain as forward a position as had been hoped.  He said making the turn for some distance after the 1300 Metres SUPEROI raced tight inside TONYBOY and therefore he allowed that horse to cross SUPEROI as his mount was not travelling well enough to improve and consolidate its position inside TONYBOY.  He said after allowing TONYBOY to cross SUPEROI after the 1100 Metres, SUPEROI proved difficult to settle and was awkwardly placed close to the heels of TONYBOY.  He said when the tempo of the race was only average after the 900 Metres, SUPEROI commenced to prove very difficult to settle and was checked away from the heels of TONYBOY and HEROIC GURU.  He added he consequently shifted SUPEROI out away from the heels of HEROIC GURU approaching the 700 Metres and allowed SUPEROI to improve its position.  He said whilst it was available to him to remain racing behind ROYAL PARTNER in a three wide position after the 600 Metres, having in mind the manner in which SUPEROI had raced in the middle stages, he believed it was best not to break SUPEROI's momentum by restraining the horse to race behind ROYAL PARTNER and he made the decision to continue to improve around ROYAL PARTNER.  He said in hindsight he believed it may have been better to remain racing behind ROYAL PARTNER until entering the Straight, however, at the time he was very mindful of the manner in which the horse had over-raced when behind runners and that it had been able to improve its position around ROYAL PARTNER without having to be ridden along to do so.  N Rawiller was advised that whilst the Stewards accepted that the racing manners of SUPEROI had played a part in the manner in which he had ridden SUPEROI after the 700 Metres, nonetheless, wherever possible, he should ensure that he does not give his mounts too much to do so that they can finish off their races as best as they are able under the circumstances.
When questioned, G Benoist stated that he had been asked to obtain a forward position on CLUB LIFE if possible.  He said after beginning very awkwardly he then rode his mount along, however, CLUB LIFE got its head up and was awkward in its action.  He said as he was not able to cross UNBEATABLE GUTS which was ridden along to the inside of CLUB LIFE, he elected to sit outside that horse, however, approaching the winning post on the first occasion he noticed that both CHARITY KINGDOM and BEAUTY KINGDOM from wide barriers were being ridden along to press for the lead.  He said rather than continue to ride CLUB LIFE along, he elected to take a trailing position on CLUB LIFE in the hope that it would be able to finish off the race.  He added, as it was explained to him that the horse at its last start had weakened in the Straight after running too freely in the lead, he felt that it was best not to push the horse along to prevent CHARITY KINGDOM and BEAUTY KINGDOM from crossing CLUB LIFE.  He said however that when racing behind horses tonight, CLUB LIFE did not settle as well as he had hoped.
C Schofield (SPARKLING SWORD) stated that from an inside barrier he rode his mount along to take up a forward position as is usual with the horse, however, he was unable to prevent UNBEATABLE GUTS from crossing SPARKLING SWORD passing the winning post on the first occasion.  He said when UNBEATABLE GUTS subsequently handed up the lead to CHARITY KINGDOM, this resulted in SPARKLING SWORD racing further back than had been intended.  He said SPARKLING SWORD travelled only fairly in the race and after being placed under pressure in the Straight was disappointing in its failure to respond to his riding.  A veterinary inspection of SPARKLING SWORD immediately following the race did not show any significant findings.
A veterinary inspection of ROYAL PARTNER immediately following the race did not show any significant findings.
HEROIC GURU and RED MARVEL were sent for sampling.
            "
20160113-8.html,2016-01-13,Happy Valley,8,2015-327,Class 3,1200,GOOD,WONG NAI CHUNG HANDICAP,"TURF - ""B"" COURSE",23.60 23.21 23.52,"
                On arrival at the Start, it was noted that CAREFREE LET GO had blood in its mouth from a loose tooth.  CAREFREE LET GO was examined by the Veterinary Officer who said that in his opinion it was suitable to race.
Also on arrival at the Start, B Prebble expressed concern regarding the action of HONG KONG DANCER.  HONG KONG DANCER was examined by the Veterinary Officer who said that after the necessary consultations the horse was suitable to race.
ALL THE BEST began awkwardly, shifted out and bumped the hindquarters of HIGHLAND HAMMER which became unbalanced.
Shortly after the start, ALL THE BEST was awkwardly placed outside the heels of GOLDEN CHOPSTICKS.
From wide barriers, FANTASTIC FEELING and KIROV were shifted across behind runners in the early stages.
After the 900 Metres, FANTASTIC FEELING was left racing wide and without cover.
Passing the 300 Metres, RACING MATE was awkwardly placed outside the heels of JOY LUCK WIN which got its head on the side and lay out under pressure.
A veterinary inspection of HONG KONG DANCER immediately following the race did not show any significant findings.
TURF SPRINT and HIGHLAND HAMMER were sent for sampling.
            "
